,freq,amp,THD_out,coefA_in_0,coefB_in_0,coefA_out_0,coefB_out_0,coefA_in_1,coefB_in_1,coefA_out_1,coefB_out_1,coefA_in_2,coefB_in_2,coefA_out_2,coefB_out_2,coefA_in_3,coefB_in_3,coefA_out_3,coefB_out_3,coefA_in_4,coefB_in_4,coefA_out_4,coefB_out_4,coefA_in_5,coefB_in_5,coefA_out_5,coefB_out_5,coefA_in_6,coefB_in_6,coefA_out_6,coefB_out_6
0,50,10,26.654355606645346,4.683753385137379e-20,-0.0,33.20300196850396,-0.0,0.000628002144107743,0.19989863337137376,324.36615237621226,-2770.7034011815285,-1.6783082991831893e-06,-0.00026710754679691476,0.9541889696856944,-34.27674821075221,-1.415481563000608e-06,-0.00015018281151218713,-524.8381846771086,316.15654220910534,-1.3419293899189092e-06,-0.00010678172672268614,-1.744656260526366,-1.485951745980382,-1.3104122921247592e-06,-8.34165760964054e-05,-116.2330062789489,288.8696268834552,-1.2939045959716703e-06,-6.863564074478531e-05,15.325276235902482,18.607472560485753
1,50,9,19.832457127791677,1.2819606487468604e-18,-0.0,56.760580708661436,-0.0,0.0005652019296969705,0.17990877003423636,-2049.939291666488,-1679.9383470669566,-1.5104774692652927e-06,-0.00024039679211722376,8.391718702069925,5.610400347215945,-1.273933406700535e-06,-0.0001351645303609666,389.235861375198,-122.52254926264735,-1.2077364509316606e-06,-9.610355405041817e-05,25.780383824248556,-31.486843817255092,-1.1793710629120967e-06,-7.507491848676532e-05,-194.96154102728764,-79.7683442914078,-1.1645141363749174e-06,-6.177207667030661e-05,-6.61910505451293,-7.651075665834749
2,50,7,11.558134825601664,8.777700788442644e-19,-0.0,-21.038139763779547,-0.0,0.0004396015008754209,0.13992904335996167,1916.8035544127717,-995.7148652406102,-1.1748158094283721e-06,-0.00018697528275784,22.77717308253025,-21.6454702152847,-9.908370941004668e-07,-0.00010512796805853105,104.87492475387393,-8.4928298990771,-9.393505729448183e-07,-7.474720870588189e-05,17.54919920361977,-22.45969832295299,-9.172886044867604e-07,-5.839160326748366e-05,20.241039456130725,34.55457484123137,-9.057332171812613e-07,-4.8044948521348924e-05,8.139452170689601,10.604666673995451
3,50,2,40.39026153430003,9.020562075079396e-20,-0.0,-4.048720472440946,-0.0,0.00012560042882154855,0.03997972667427476,346.16429136789367,411.0970556662595,-3.3566165983671234e-07,-5.342150935938288e-05,-1.5972335732582892,13.0562858393574,-2.8309631260012586e-07,-3.0036562302437385e-05,-11.93276985588105,-5.282580701892851,-2.683858779841406e-07,-2.1356345344537286e-05,0.6962859170845677,7.72599669408496,-2.620824584248878e-07,-1.6683315219281205e-05,-3.304818558576041,-11.324737648951002,-2.587809191944976e-07,-1.372712814895699e-05,1.677133385445054,-2.513043859610783
4,50,8,13.991082719958936,3.6082248300317586e-19,-0.0,64.51870078740156,-0.0,0.0005024017152861942,0.15991890669709904,-2194.489626012332,1107.7111472083805,-1.3426466393468494e-06,-0.00021368603743753152,2.437508945982333,-13.68932064991461,-1.1323852504005035e-06,-0.00012014624920974954,-198.95320004086062,80.0786090378802,-1.0735435119365624e-06,-8.542538137814914e-05,9.9605870041725,19.356882538978276,-1.0483298336995513e-06,-6.673326087712482e-05,-55.45963798248021,-98.24486782621968,-1.0351236767779904e-06,-5.490851259582796e-05,-1.6232547591248185,5.2990345720627
5,50,0,3185.415567889112,0.0,-0.0,5.521653543307088,-0.0,0.0,-0.0,3.732026005487055,4.990254745534725,0.0,-0.0,9.074731680838173,-1.1129594065701354,0.0,-0.0,-6.836281662053248,-2.201959804471384,0.0,-0.0,-7.221017596083835,-2.061759879820658,0.0,-0.0,-0.7270218595554784,-5.167632629181561,0.0,-0.0,-6.127430242566723,4.673736046339367
6,50,8,13.35881630992373,3.6082248300317586e-19,-0.0,-9.510334645669289,-0.0,0.0005024017152861942,0.15991890669709904,2435.63381974011,-76.49164345458462,-1.3426466393468494e-06,-0.00021368603743753152,40.397446445550855,-14.423641323477831,-1.1323852504005035e-06,-0.00012014624920974954,123.61270637968168,164.47992366079228,-1.0735435119365624e-06,-8.542538137814914e-05,17.905226600550098,33.84597643019583,-1.0483298336995513e-06,-6.673326087712482e-05,-92.34268413579764,-20.643184170574422,-1.0351236767779904e-06,-5.490851259582796e-05,-17.228974681205095,1.9268872233393486
7,50,4,18.663733751365818,1.8041124150158793e-19,-0.0,0.9795767716535378,-0.0,0.0002512008576430971,0.07995945334854952,298.1863604453076,1129.1738991002273,-6.713233196734247e-07,-0.00010684301871876576,-8.498500349908936,27.02297353603023,-5.661926252002517e-07,-6.007312460487477e-05,43.096477245318454,-2.2074578566211494,-5.367717559682812e-07,-4.271269068907457e-05,12.987519269862444,8.378294534015478,-5.241649168497756e-07,-3.336663043856241e-05,-6.022596585713737,-24.70158715446218,-5.175618383889952e-07,-2.745425629791398e-05,1.031882433427536,17.327317600591964
8,50,8,12.487368518993646,3.6082248300317586e-19,-0.0,59.97317913385825,-0.0,0.0005024017152861942,0.15991890669709904,-2296.5078038168913,834.2776874734841,-1.3426466393468494e-06,-0.00021368603743753152,-1.0722068364610822,-11.042812864128152,-1.1323852504005035e-06,-0.00012014624920974954,-197.53427723950495,1.3371310550426811,-1.0735435119365624e-06,-8.542538137814914e-05,15.399646263580337,3.015591448710921,-1.0483298336995513e-06,-6.673326087712482e-05,20.343604799147208,-88.280847454497,-1.0351236767779904e-06,-5.490851259582796e-05,0.8493709286185372,-7.099445755875103
9,50,4,18.581792341774367,1.8041124150158793e-19,-0.0,7.477608267716528,-0.0,0.0002512008576430971,0.07995945334854952,-357.49449037844516,-1115.721271443303,-6.713233196734247e-07,-0.00010684301871876576,-10.22226091419826,-7.904071542329905,-5.661926252002517e-07,-6.007312460487477e-05,-39.302858755688334,26.467157240251982,-5.367717559682812e-07,-4.271269068907457e-05,5.5454626434554815,-4.715779828220879,-5.241649168497756e-07,-3.336663043856241e-05,1.587352806374333,0.34438514071681403,-5.175618383889952e-07,-2.745425629791398e-05,9.311642824919621,1.6343313140529936
10,50,3,26.835627512597895,-2.3288662664988637e-19,-0.0,-1.7482775590551163,-0.0,0.0001884006432323233,0.059969590011412124,750.9910633899767,-394.340949335658,-5.034924897548938e-07,-8.013226403907447e-05,6.406735617182207,-9.687166011165413,-4.2464446890015984e-07,-4.5054843453655964e-05,27.418887327511868,-4.42974266581139,-4.0257881697660976e-07,-3.2034518016806024e-05,0.20567077931837593,0.2508700981802449,-3.931236876372607e-07,-2.5024972828921514e-05,8.828284020359469,9.047095811064604,-3.881713787912685e-07,-2.059069222343534e-05,-6.937560861133743,1.3857663265736697
11,50,7,11.555570133204936,8.777700788442644e-19,-0.0,-10.137795275590571,-0.0,0.0004396015008754209,0.13992904335996167,1114.2565394988253,1839.8367722180133,-1.1748158094283721e-06,-0.00018697528275784,25.468171667954252,30.634415307739705,-9.908370941004668e-07,-0.00010512796805853105,-19.319442953634635,-89.97974159005813,-9.393505729448183e-07,-7.474720870588189e-05,6.3848048922398695,5.91006638200198,-9.172886044867604e-07,-5.839160326748366e-05,-28.36814656962063,34.381717888549204,-9.057332171812613e-07,-4.8044948521348924e-05,-0.7321501346916867,11.689971625060982
12,50,6,11.383279536499433,-4.657732532997727e-19,-0.0,47.81545275590551,-0.0,0.0003768012864646466,0.11993918002282425,-1690.6620975990836,694.6551321403341,-1.0069849795097875e-06,-0.00016026452807814894,-5.49669540054585,-4.162450959212615,-8.492889378003197e-07,-9.010968690731193e-05,-58.02739970409003,-24.34497714276291,-8.051576339532195e-07,-6.406903603361205e-05,7.111262512034486,5.069919421596304,-7.862473752745214e-07,-5.004994565784303e-05,17.15727058236243,-15.114317596119038,-7.76342757582537e-07,-4.118138444687068e-05,-8.129736077723859,-4.84778065424244
13,50,3,26.986725320715543,-2.3288662664988637e-19,-0.0,36.13287401574804,-0.0,0.0001884006432323233,0.059969590011412124,-279.3300060733581,-797.7662509970784,-5.034924897548938e-07,-8.013226403907447e-05,-19.08946675235584,-13.983219689889562,-4.2464446890015984e-07,-4.5054843453655964e-05,-19.231719761155723,15.152837028182722,-4.0257881697660976e-07,-3.2034518016806024e-05,7.22798767697691,9.490100497640295,-3.931236876372607e-07,-2.5024972828921514e-05,-4.739265775795652,4.420110495312905,-3.881713787912685e-07,-2.059069222343534e-05,-17.118147248129294,6.140628416753679
14,50,4,19.926948777696722,1.8041124150158793e-19,-0.0,2.7234251968503878,-0.0,0.0002512008576430971,0.07995945334854952,924.1821471933173,-705.6658300202031,-6.713233196734247e-07,-0.00010684301871876576,-2.1862637077661655,-15.225289400401897,-5.661926252002517e-07,-6.007312460487477e-05,38.94756205446115,-2.0729220897664926,-5.367717559682812e-07,-4.271269068907457e-05,-6.576012888605575,-13.493093627199853,-5.241649168497756e-07,-3.336663043856241e-05,6.447917365488918,2.3853757897458086,-5.175618383889952e-07,-2.745425629791398e-05,-15.10212362395032,-14.195961084614552
15,50,5,14.657788996883882,2.3418766925686896e-20,-0.0,4.194881889763789,-0.0,0.0003140010720538715,0.09994931668568688,857.1338171088619,1243.9064494258043,-8.391541495915947e-07,-0.00013355377339845738,9.604157287183469,25.34640995299772,-7.07740781500304e-07,-7.509140575609356e-05,5.657616530224728,-35.33683467960752,-6.709646949594546e-07,-5.339086336134307e-05,14.47108830686545,-3.4667272249629497,-6.552061460623796e-07,-4.17082880482027e-05,-13.655869862970391,8.850305843849371,-6.469522979858352e-07,-3.4317820372392655e-05,8.134590609863414,-0.37594062641065146
16,50,1,89.9434497946887,4.510281037539698e-20,-0.0,4.0538877952755925,-0.0,6.280021441077427e-05,0.01998986333713738,-105.57691905245254,219.31693053938372,-1.6783082991835617e-07,-2.671075467969144e-05,2.529230110782247,3.257612206007745,-1.4154815630006293e-07,-1.5018281151218693e-05,-11.649635265891794,13.466612152457566,-1.341929389920703e-07,-1.0678172672268643e-05,0.5533531719392577,-9.46575333795416,-1.310412292124439e-07,-8.341657609640603e-06,0.6875737745236304,0.5027753372479942,-1.293904595972488e-07,-6.863564074478495e-06,3.0726137986153246,2.003570406860426
17,50,4,18.674028215999755,1.8041124150158793e-19,-0.0,54.44906496062991,-0.0,0.0002512008576430971,0.07995945334854952,-897.5218975708826,-736.8323643043187,-6.713233196734247e-07,-0.00010684301871876576,5.610375366334623,9.154659015427274,-5.661926252002517e-07,-6.007312460487477e-05,32.10358190858976,18.88158471663858,-5.367717559682812e-07,-4.271269068907457e-05,-14.041009626317688,-8.248488055083193,-5.241649168497756e-07,-3.336663043856241e-05,1.86730881526867,-2.898521024743776,-5.175618383889952e-07,-2.745425629791398e-05,10.983173107747154,-7.985609675831283
18,50,6,13.143895729749964,-4.657732532997727e-19,-0.0,3.7795275590551136,-0.0,0.0003768012864646466,0.11993918002282425,874.7786333229379,-1594.8157126174826,-1.0069849795097875e-06,-0.00016026452807814894,7.542130659308287,-40.81825106318374,-8.492889378003197e-07,-9.010968690731193e-05,-16.937404523627386,-77.64144499366442,-8.051576339532195e-07,-6.406903603361205e-05,-15.190289970987543,-15.494145210185346,-7.862473752745214e-07,-5.004994565784303e-05,3.8349812382443744,-18.932619368933715,-7.76342757582537e-07,-4.118138444687068e-05,7.835545158259879,-8.974187289115028
